train-1143	1:bg 2:__ 3:__ 4:__ 5:__ 6:__ 7:gy 8:__ 9:__ 10:__	the blue guy moves right of the green man	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:gy 8:bg 9:__ 10:__	then the green man moves to the right	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:bg 9:gy 10:__	the blue man disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:gy 10:__	he reappears to the right of the green man, but he is not wearing his hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:gy 10:b_	then he takes the green guy's hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:g_ 10:by
train-1144	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:ro 10:go	the person in green disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:ro 10:__	a person in orange appears to the left of the person in red	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:o_ 9:ro 10:__	the person in red moves to the left of him	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:ro 8:o_ 9:__ 10:__	a person in blue appears to the left of the person in red	1:__ 2:__ 3:__ 4:__ 5:__ 6:b_ 7:ro 8:o_ 9:__ 10:__	he takes the hat from red	1:__ 2:__ 3:__ 4:__ 5:__ 6:bo 7:r_ 8:o_ 9:__ 10:__
train-1145	1:ro 2:bo 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person in a purple shirt enters and is positioned directly to the right of the person in a blue shirt and orange hat	1:ro 2:bo 3:p_ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he takes the hat of the person in the blue shirt	1:ro 2:b_ 3:po 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he moves to the far right	1:ro 2:b_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:po	the person in the blue shirt moves to the spot directly to the right of the person in the purple shirt and orange hat	1:ro 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:b_ 10:po	the person in the red shirt and orange hat moves one position to the right	1:__ 2:ro 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:b_ 10:po
train-1146	1:__ 2:rg 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:rg	the person on the left moves to the left of the other person so they are side by side	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:rg 10:rg	the leftmost person disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:rg	a person in green appears next to the person in red with a green hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:g_ 10:rg	he then takes the green hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:gg 10:r_	then he gives the hat back	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:g_ 10:rg
train-1147	1:rr 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:gg 9:__ 10:__	two people, one wearing a green shirt at right and one wearing a red shirt at left, are joined by a person wearing a purple shirt at right	1:rr 2:__ 3:__ 4:__ 5:__ 6:__ 7:p_ 8:gg 9:__ 10:__	anthor person wearing a purple shirt joins at left	1:rr 2:p_ 3:__ 4:__ 5:__ 6:__ 7:p_ 8:gg 9:__ 10:__	the person in purple at left exits	1:rr 2:p_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:gg 9:__ 10:__	then the person in green joins the other two people at left	1:rr 2:p_ 3:gg 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person in purple returns at left	1:rr 2:p_ 3:gg 4:p_ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-1148	1:rg 2:__ 3:ob 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person in the red shirt and green hat leaves	1:__ 2:__ 3:ob 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person in a purple shirt enters and is directly to the left of the person in an orange shirt and blue hat	1:__ 2:p_ 3:ob 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person in the orange shirt and blue hat moves to the far right end	1:__ 2:p_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:ob	the person in the purple shirt leaves	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:ob	the person in the orange shirt and blue hat moves to the far left end	1:ob 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-1149	1:__ 2:__ 3:__ 4:__ 5:__ 6:yb 7:bg 8:__ 9:__ 10:__	the person in blue moves to the left of the person in yellow	1:__ 2:__ 3:__ 4:__ 5:bg 6:yb 7:__ 8:__ 9:__ 10:__	he then moves back	1:__ 2:__ 3:__ 4:__ 5:__ 6:yb 7:bg 8:__ 9:__ 10:__	then he moves to the far right	1:__ 2:__ 3:__ 4:__ 5:__ 6:yb 7:__ 8:__ 9:__ 10:bg	he then moves back	1:__ 2:__ 3:__ 4:__ 5:__ 6:yb 7:bg 8:__ 9:__ 10:__	he then goes to the far right	1:__ 2:__ 3:__ 4:__ 5:__ 6:yb 7:__ 8:__ 9:__ 10:bg
train-1150	1:ry 2:__ 3:pb 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the man in the red shirt and yellow hat moves to the right of the man in the black shirt and blue hat	1:__ 2:__ 3:pb 4:ry 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the man in the black shirt and blue hat moves to the right of him	1:__ 2:__ 3:__ 4:ry 5:pb 6:__ 7:__ 8:__ 9:__ 10:__	a man in a red shirt enters on the left end	1:r_ 2:__ 3:__ 4:ry 5:pb 6:__ 7:__ 8:__ 9:__ 10:__	he moves to the right end	1:__ 2:__ 3:__ 4:ry 5:pb 6:__ 7:__ 8:__ 9:__ 10:r_	he exits	1:__ 2:__ 3:__ 4:ry 5:pb 6:__ 7:__ 8:__ 9:__ 10:__
train-1152	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:gg 10:by	a person with a green shirt moved to the far left space	1:gg 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:by	then the person in green shirt moves to the right one space	1:__ 2:gg 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:by	a person with a yellow shirt shows up in the far left space	1:o_ 2:gg 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:by	the person in the yellow shirt moved to the space just to the left of the person in the blue shirt	1:__ 2:gg 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:o_ 10:by	the yellow shirt person leaves the scene	1:__ 2:gg 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:by
train-1155	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:or 10:yr	the person in yellow with a red hat moves to the left of the person in orange with a red hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:yr 9:or 10:__	a person in yellow appears on the far left	1:y_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:yr 9:or 10:__	he then disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:yr 9:or 10:__	the person in orange moves to the left of the person in yellow	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:or 8:yr 9:__ 10:__	the person in yellow disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:or 8:__ 9:__ 10:__
train-1157	1:__ 2:__ 3:__ 4:bp 5:__ 6:__ 7:__ 8:__ 9:bp 10:__	a man in a green shirt and no hat appears to the left of the leftmost person	1:__ 2:__ 3:g_ 4:bp 5:__ 6:__ 7:__ 8:__ 9:bp 10:__	a man in a red shirt and no hat appears to the right of the rightmost person	1:__ 2:__ 3:g_ 4:bp 5:__ 6:__ 7:__ 8:__ 9:bp 10:r_	he moves to the far left end	1:r_ 2:__ 3:g_ 4:bp 5:__ 6:__ 7:__ 8:__ 9:bp 10:__	he then takes a step in to the right	1:__ 2:r_ 3:g_ 4:bp 5:__ 6:__ 7:__ 8:__ 9:bp 10:__	the man next to him steals the purple hat from the man to that man's right	1:__ 2:r_ 3:gp 4:b_ 5:__ 6:__ 7:__ 8:__ 9:bp 10:__
train-1158	1:pg 2:__ 3:__ 4:__ 5:__ 6:__ 7:gr 8:__ 9:__ 10:__	the person in green moves to the far right	1:pg 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gr	a person in orange appears to the right of the person in purple	1:pg 2:o_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gr	he then moves to the left of the person in green	1:pg 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:o_ 10:gr	he takes red hat from green	1:pg 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:or 10:g_	a person in purple appears to the left of the person in orange	1:pg 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:p_ 9:or 10:g_
train-1159	1:yp 2:__ 3:__ 4:__ 5:__ 6:__ 7:gr 8:__ 9:__ 10:__	the man in the purple hat moves to stand on the right of the man in the red hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:gr 8:yp 9:__ 10:__	then a hatless man appears to the right of the man in the purple hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:gr 8:yp 9:b_ 10:__	the hatless man moves to the far right	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:gr 8:yp 9:__ 10:b_	then he moves to the left of the man in the red hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:b_ 7:gr 8:yp 9:__ 10:__	then the man in the red hat disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:b_ 7:__ 8:yp 9:__ 10:__
train-1160	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:py 8:yy 9:__ 10:__	the purple guy moved to the far left	1:py 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:yy 9:__ 10:__	the yellow man disappeared	1:py 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the purple man moved right one spot	1:__ 2:py 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a blue guy appeared on the far right	1:__ 2:py 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:b_	then he moved nect to the purple guy	1:__ 2:py 3:b_ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-1162	1:__ 2:__ 3:__ 4:__ 5:po 6:ro 7:__ 8:__ 9:__ 10:__	the man in the red shirt moves all the way to the left edge	1:ro 2:__ 3:__ 4:__ 5:po 6:__ 7:__ 8:__ 9:__ 10:__	he's left alone when the other man leaves	1:ro 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he moves all the way to the right end	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:ro	he's joined by a man in a yellow shirt and no hat on his left	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:y_ 10:ro	that man moves all the way to the left end	1:y_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:ro
train-1164	1:__ 2:__ 3:__ 4:__ 5:rr 6:__ 7:__ 8:__ 9:rp 10:__	the person in the red hat moves to the far right	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:rp 10:rr	a person in purple appears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:p_ 9:rp 10:rr	then he disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:rp 10:rr	the person in a purple hat disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:rr	the person in a red hat moves one space to the left	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:rr 10:__
train-1165	1:pp 2:__ 3:__ 4:__ 5:yp 6:__ 7:__ 8:__ 9:__ 10:__	the person in purple disappears	1:__ 2:__ 3:__ 4:__ 5:yp 6:__ 7:__ 8:__ 9:__ 10:__	a person in orange appears to the left of the person in yellow	1:__ 2:__ 3:__ 4:o_ 5:yp 6:__ 7:__ 8:__ 9:__ 10:__	the person in yellow disappears	1:__ 2:__ 3:__ 4:o_ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person in yellow appears to the left of the person in orange	1:__ 2:__ 3:y_ 4:o_ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person in orange appears to the left of the person in yellow	1:__ 2:o_ 3:y_ 4:o_ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-1166	1:__ 2:pp 3:__ 4:br 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the man in the red hat disappears	1:__ 2:pp 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	then the man in the purple hat moves to the far left	1:pp 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	next, he moves to the far right	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:pp	then he moves slightly to the left	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:pp 10:__	then a man in a green shirt appears on the far left	1:g_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:pp 10:__
train-1167	1:__ 2:__ 3:yg 4:__ 5:__ 6:op 7:__ 8:__ 9:__ 10:__	a blue guy appears on the far right	1:__ 2:__ 3:yg 4:__ 5:__ 6:op 7:__ 8:__ 9:__ 10:b_	then he moves just right of the yellow man	1:__ 2:__ 3:yg 4:b_ 5:__ 6:op 7:__ 8:__ 9:__ 10:__	then back	1:__ 2:__ 3:yg 4:__ 5:__ 6:op 7:__ 8:__ 9:__ 10:b_	the orange guy moves one spot to the left	1:__ 2:__ 3:yg 4:__ 5:op 6:__ 7:__ 8:__ 9:__ 10:b_	then the blue man disappears	1:__ 2:__ 3:yg 4:__ 5:op 6:__ 7:__ 8:__ 9:__ 10:__
train-1168	1:by 2:__ 3:__ 4:__ 5:go 6:__ 7:__ 8:__ 9:__ 10:__	the person in blue disappears	1:__ 2:__ 3:__ 4:__ 5:go 6:__ 7:__ 8:__ 9:__ 10:__	a person in yellow appears to the left of the person in green with an orange hat	1:__ 2:__ 3:__ 4:y_ 5:go 6:__ 7:__ 8:__ 9:__ 10:__	he takes the orange hat	1:__ 2:__ 3:__ 4:yo 5:g_ 6:__ 7:__ 8:__ 9:__ 10:__	he gives it back	1:__ 2:__ 3:__ 4:y_ 5:go 6:__ 7:__ 8:__ 9:__ 10:__	he takes the hat	1:__ 2:__ 3:__ 4:yo 5:g_ 6:__ 7:__ 8:__ 9:__ 10:__
train-1169	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:gp 8:__ 9:__ 10:yg	the green guy disappaers	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:yg	the yellow guy moves to the far left	1:yg 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	then he goes back to the right	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:yg	then back to the left	1:yg 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	then he goes right again	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:yg
train-1170	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:oo 9:__ 10:ob	the man in orange hat moves right so he is standing directly beside the man in the blue hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:oo 10:ob	next a hatless man appears on the far left	1:o_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:oo 10:ob	then the man in the orange hat disappears	1:o_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:ob	next the hatless man moves right until he is standing directly to the left of the man in the blue hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:o_ 10:ob	then the man in the blue hat gives his hat to the man next to him	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:ob 10:o_
train-1172	1:__ 2:__ 3:yp 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:bb	the blue man moves one spot left	1:__ 2:__ 3:yp 4:__ 5:__ 6:__ 7:__ 8:__ 9:bb 10:__	then another	1:__ 2:__ 3:yp 4:__ 5:__ 6:__ 7:__ 8:bb 9:__ 10:__	he moves right one spot again	1:__ 2:__ 3:yp 4:__ 5:__ 6:__ 7:__ 8:__ 9:bb 10:__	then another	1:__ 2:__ 3:yp 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:bb	then he moves to the far left	1:bb 2:__ 3:yp 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-1174	1:__ 2:__ 3:__ 4:__ 5:op 6:__ 7:__ 8:__ 9:__ 10:rg	the orange guy moved on the far left	1:op 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:rg	then he moved to the far right	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:op 10:rg	the red guy moved to the other side of the orange guy	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:rg 9:op 10:__	a hatless red guy apeared on the far right	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:rg 9:op 10:r_	then he took the orange guy's hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:rg 9:o_ 10:rp
train-1175	1:po 2:__ 3:oo 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person in orange disappears	1:po 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person in yellow appears on the far right	1:po 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:y_	the person in purple and an orange hat moves to the left of yellow	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:po 10:y_	he then gives his hat to yellow	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:p_ 10:yo	he then takes the hat back	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:po 10:y_
train-1176	1:__ 2:__ 3:__ 4:rr 5:__ 6:__ 7:__ 8:__ 9:__ 10:br	the person in red disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:br	the person in blue moves to the far left	1:br 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person in yellow appears to the right of him	1:br 2:y_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he takes the hat from blue	1:b_ 2:yr 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he returns the hat to blue	1:br 2:y_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-1178	1:__ 2:pg 3:__ 4:__ 5:__ 6:__ 7:yb 8:__ 9:__ 10:__	the person in the yellow shirt and blue hat moves next to the person with the purple shirt and green hat	1:__ 2:pg 3:yb 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	another person in a green shirt and no hat appears on the left end	1:g_ 2:pg 3:yb 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he takes the green hat from the person in the purple shirt next to him	1:gg 2:p_ 3:yb 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a fourth person appears on the right end wearing a red shirt and no hat	1:gg 2:p_ 3:yb 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:r_	the blue hat moves from the person with the yellow shirt to the one in the purple shirt	1:gg 2:pb 3:y_ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:r_
train-1179	1:__ 2:__ 3:yp 4:__ 5:__ 6:__ 7:__ 8:gy 9:__ 10:__	the person in yellow moves one space to the right	1:__ 2:__ 3:__ 4:yp 5:__ 6:__ 7:__ 8:gy 9:__ 10:__	a person in purple appears on the far right	1:__ 2:__ 3:__ 4:yp 5:__ 6:__ 7:__ 8:gy 9:__ 10:p_	the person in yellow moves one space to the left	1:__ 2:__ 3:yp 4:__ 5:__ 6:__ 7:__ 8:gy 9:__ 10:p_	he then moves back	1:__ 2:__ 3:__ 4:yp 5:__ 6:__ 7:__ 8:gy 9:__ 10:p_	he then disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:gy 9:__ 10:p_
train-1180	1:gy 2:__ 3:__ 4:by 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a man in a blue shirt with no hat appears on the right of the man in the green shirt	1:gy 2:b_ 3:__ 4:by 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	then a man in a red shirt appears between the two men in blue shirts	1:gy 2:b_ 3:r_ 4:by 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	next, a man in a yellow shirt appears on the far right	1:gy 2:b_ 3:r_ 4:by 5:__ 6:__ 7:__ 8:__ 9:__ 10:y_	the man in the blue shirt and yellow hat gives his hat to the man in the red shirt	1:gy 2:b_ 3:ry 4:b_ 5:__ 6:__ 7:__ 8:__ 9:__ 10:y_	then the man in the red shirt disappears	1:gy 2:b_ 3:__ 4:b_ 5:__ 6:__ 7:__ 8:__ 9:__ 10:y_
train-1181	1:og 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:by 10:__	a person in yellow appears next to the person in blue	1:og 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:y_ 9:by 10:__	he then disappears	1:og 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:by 10:__	the person in orange disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:by 10:__	a person in orange appears on the far left	1:o_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:by 10:__	the person in blue moves to the left of him	1:o_ 2:by 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-1182	1:rb 2:or 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person with the red shirt moves very far to the right	1:__ 2:or 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:rb	he then moves a few steps back	1:__ 2:or 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:rb 10:__	he then moves back to the person with the orange shirt but this time to his right	1:__ 2:or 3:rb 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the person in the orange shirt then moves a few steps away to his left	1:or 2:__ 3:rb 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	another person with am orange shirt appears closely to the right of the person wearing the red shirt	1:or 2:__ 3:rb 4:o_ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-1183	1:__ 2:__ 3:op 4:__ 5:__ 6:__ 7:__ 8:__ 9:yg 10:__	the person in yellow moves to the right of the person in orange with a purple hat	1:__ 2:__ 3:op 4:yg 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he then moves to the left of orange	1:__ 2:yg 3:op 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	then he moves back	1:__ 2:__ 3:op 4:yg 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	then he disappears	1:__ 2:__ 3:op 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a person in orange with no hat appears to the left of the orange with a purple hat	1:__ 2:o_ 3:op 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__
train-1184	1:__ 2:__ 3:__ 4:or 5:__ 6:__ 7:__ 8:ob 9:__ 10:__	the man with the red hat moves closer to the man with a blue hat	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:or 8:ob 9:__ 10:__	they slightly move to the right while slightly distancing themselves and switching places	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:ob 9:__ 10:or	a man with a purple shirt appears to the left end	1:p_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:ob 9:__ 10:or	he slightly moves to the right	1:__ 2:p_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:ob 9:__ 10:or	he returns back	1:p_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:ob 9:__ 10:or
train-1186	1:gr 2:__ 3:__ 4:__ 5:yg 6:__ 7:__ 8:__ 9:__ 10:__	a man in a purple shirt appears on the right of the man in the green shirt	1:gr 2:p_ 3:__ 4:__ 5:yg 6:__ 7:__ 8:__ 9:__ 10:__	the man in the yellow shirt disappears	1:gr 2:p_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the man in the red hat moves to the far right	1:__ 2:p_ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gr	then the man in the purple shirt moves to the far left	1:p_ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gr	then he disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:gr
train-1188	1:__ 2:__ 3:__ 4:__ 5:yr 6:__ 7:op 8:__ 9:__ 10:__	the man with a orange shirt moves to the right end	1:__ 2:__ 3:__ 4:__ 5:yr 6:__ 7:__ 8:__ 9:__ 10:op	he slightly moves to the left	1:__ 2:__ 3:__ 4:__ 5:yr 6:__ 7:__ 8:__ 9:op 10:__	the man with the yellow shirt moves to the right of him	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:op 10:yr	the man with the orange shirt disappears	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:yr	a man with a red shirt appears to the left of the man with the yellow shirt	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:r_ 10:yr
train-1189	1:__ 2:po 3:rb 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a man in a blue hat and red shirt moves a step to the right	1:__ 2:po 3:__ 4:rb 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he leaves	1:__ 2:po 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	a man in an orange hat and purple shirt moves to the left end	1:po 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	he moves to the right end	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:__ 10:po	he moves a step to the left	1:__ 2:__ 3:__ 4:__ 5:__ 6:__ 7:__ 8:__ 9:po 10:__
train-1192	1:__ 2:__ 3:gp 4:__ 5:__ 6:__ 7:pb 8:__ 9:__ 10:__	the person in purple moves to the right of the person in green	1:__ 2:__ 3:gp 4:pb 5:__ 6:__ 7:__ 8:__ 9:__ 10:__	the then moves one space to the right	1:__ 2:__ 3:gp 4:__ 5:pb 6:__ 7:__ 8:__ 9:__ 10:__	the person in green disappears	1:__ 2:__ 3:__ 4:__ 5:pb 6:__ 7:__ 8:__ 9:__ 10:__	a person in red appears on the far left	1:r_ 2:__ 3:__ 4:__ 5:pb 6:__ 7:__ 8:__ 9:__ 10:__	he then disappears	1:__ 2:__ 3:__ 4:__ 5:pb 6:__ 7:__ 8:__ 9:__ 10:__
